날짜,팀,상대,득점,실점,승리,장소,시기,리그,예외
2020-09-04,밀워키,마이애미,100,115,0,방문,AC,플레이오프,0
2020-09-04,휴스턴,LA 레이커스,112,97,1,방문,AC,플레이오프,0
2020-09-05,토론토,보스턴,100,93,1,방문,AC,플레이오프,0
2020-09-05,덴버,LA 클리퍼스,110,101,1,방문,AC,플레이오프,0
2020-09-06,밀워키,마이애미,118,115,1,방문,AC,플레이오프,0
2020-09-06,휴스턴,LA 레이커스,109,117,0,방문,AC,플레이오프,0
2020-09-07,보스턴,토론토,111,89,1,방문,AC,플레이오프,0
2020-09-07,LA 클리퍼스,덴버,113,107,1,방문,AC,플레이오프,0
2020-09-08,마이애미,밀워키,103,94,1,방문,AC,플레이오프,0
2020-09-08,LA 레이커스,휴스턴,112,102,1,방문,AC,플레이오프,0
2020-09-09,토론토,보스턴,125,122,1,방문,AC,플레이오프,0
2020-09-09,LA 클리퍼스,덴버,96,85,1,방문,AC,플레이오프,0
2020-09-10,LA 레이커스,휴스턴,110,100,1,방문,AC,플레이오프,0
2020-09-11,덴버,LA 클리퍼스,111,105,1,방문,AC,플레이오프,0
2020-09-11,보스턴,토론토,92,87,1,방문,AC,플레이오프,0
2020-09-12,휴스턴,LA 레이커스,96,119,0,방문,AC,플레이오프,0
2020-09-13,LA 클리퍼스,덴버,98,111,0,방문,AC,플레이오프,0
2020-09-15,마이애미,보스턴,117,114,1,방문,AC,플레이오프,0
2020-09-15,덴버,LA 클리퍼스,104,89,1,방문,AC,플레이오프,0
2020-09-17,마이애미,보스턴,106,101,1,방문,AC,플레이오프,0
2020-09-18,덴버,LA 레이커스,114,126,0,방문,AC,플레이오프,0
2020-09-19,보스턴,마이애미,117,106,1,방문,AC,플레이오프,0
2020-09-20,덴버,LA 레이커스,103,105,0,방문,AC,플레이오프,0
2020-09-22,LA 레이커스,덴버,106,114,0,방문,AC,플레이오프,0
2020-09-23,보스턴,마이애미,109,112,0,방문,AC,플레이오프,0
2020-09-24,LA 레이커스,덴버,114,108,1,방문,AC,플레이오프,0
2020-09-25,마이애미,보스턴,108,121,0,방문,AC,플레이오프,0
2020-09-26,덴버,LA 레이커스,107,117,0,방문,AC,플레이오프,0
2020-09-27,보스턴,마이애미,113,125,0,방문,AC,플레이오프,0
2020-09-30,마이애미,LA 레이커스,98,116,0,방문,AC,플레이오프,0
2020-10-02,마이애미,LA 레이커스,114,124,0,방문,AC,플레이오프,0
2020-10-04,LA 레이커스,마이애미,104,115,0,방문,AC,플레이오프,0
2020-10-06,LA 레이커스,마이애미,102,96,1,방문,AC,플레이오프,0
2020-10-09,마이애미,LA 레이커스,111,108,1,방문,AC,플레이오프,0
2020-10-11,LA 레이커스,마이애미,106,93,1,방문,AC,플레이오프,0
2019-10-22,토론토,뉴올리언스,130,122,1,안방,BC,정규리그,0
2019-10-22,LA 클리퍼스,LA 레이커스,112,102,1,안방,BC,정규리그,0
2019-10-23,샬럿,시카고,126,125,1,안방,BC,정규리그,0
2019-10-23,인디애나,디트로이트,110,119,0,안방,BC,정규리그,0
2019-10-23,올랜도,클리블랜드,94,85,1,안방,BC,정규리그,0
2019-10-23,브루클린,미네소타,126,127,0,안방,BC,정규리그,0
2019-10-23,마이애미,멤피스,120,101,1,안방,BC,정규리그,0
2019-10-23,필라델피아,보스턴,107,93,1,안방,BC,정규리그,0
2019-10-23,댈러스,워싱턴,108,100,1,안방,BC,정규리그,0
2019-10-23,샌안토니오,뉴욕,120,111,1,안방,BC,정규리그,0
2019-10-23,유타,오클라호마시티,100,95,1,안방,BC,정규리그,0
2019-10-23,포틀랜드,덴버,100,108,0,안방,BC,정규리그,0
2019-10-23,피닉스,새크라멘토,124,95,1,안방,BC,정규리그,0
2019-10-24,디트로이트,애틀랜타,100,117,0,안방,BC,정규리그,0
2019-10-24,휴스턴,밀워키,111,117,0,안방,BC,정규리그,0
2019-10-24,골든스테이트,LA 클리퍼스,122,141,0,안방,BC,정규리그,0
2019-10-25,보스턴,토론토,112,106,1,안방,BC,정규리그,0
2019-10-25,샬럿,미네소타,99,121,0,안방,BC,정규리그,0
2019-10-25,브루클린,뉴욕,113,109,1,안방,BC,정규리그,0
2019-10-25,멤피스,시카고,102,110,0,안방,BC,정규리그,0
2019-10-25,뉴올리언스,댈러스,116,123,0,안방,BC,정규리그,0
2019-10-25,오클라호마시티,워싱턴,85,97,0,안방,BC,정규리그,0
2019-10-25,덴버,피닉스,108,107,1,안방,BC,정규리그,0
2019-10-25,새크라멘토,포틀랜드,112,122,0,안방,BC,정규리그,0
2019-10-25,LA 레이커스,유타,95,86,1,안방,BC,정규리그,0
2019-10-26,밀워키,마이애미,126,131,0,안방,BC,정규리그,0
2019-10-26,디트로이트,필라델피아,111,117,0,안방,BC,정규리그,0
2019-10-26,애틀랜타,올랜도,103,99,1,안방,BC,정규리그,0
2019-10-26,뉴욕,보스턴,95,118,0,안방,BC,정규리그,0
2019-10-26,시카고,토론토,84,108,0,안방,BC,정규리그,0
2019-10-26,클리블랜드,인디애나,110,99,1,안방,BC,정규리그,0
2019-10-26,휴스턴,뉴올리언스,126,123,1,안방,BC,정규리그,0
2019-10-26,샌안토니오,워싱턴,124,122,1,안방,BC,정규리그,0
2019-10-26,유타,새크라멘토,113,81,1,안방,BC,정규리그,0
2019-10-26,피닉스,LA 클리퍼스,130,122,1,안방,BC,정규리그,0
2019-10-27,오클라호마시티,골든스테이트,120,92,1,안방,BC,정규리그,0
2019-10-27,멤피스,브루클린,134,133,1,안방,BC,정규리그,0
2019-10-27,댈러스,포틀랜드,119,121,0,안방,BC,정규리그,0
2019-10-27,미네소타,마이애미,116,109,1,안방,BC,정규리그,0
2019-10-27,LA 레이커스,샬럿,120,101,1,안방,BC,정규리그,0
2019-10-28,디트로이트,인디애나,96,94,1,안방,BC,정규리그,0
2019-10-28,뉴욕,시카고,105,98,1,안방,BC,정규리그,0
2019-10-28,애틀랜타,필라델피아,103,105,0,안방,BC,정규리그,0
2019-10-28,토론토,올랜도,104,95,1,안방,BC,정규리그,0
2019-10-28,밀워키,클리블랜드,129,112,1,안방,BC,정규리그,0
2019-10-28,뉴올리언스,골든스테이트,123,134,0,안방,BC,정규리그,0
2019-10-28,휴스턴,오클라호마시티,116,112,1,안방,BC,정규리그,0
2019-10-28,샌안토니오,포틀랜드,113,110,1,안방,BC,정규리그,0
2019-10-28,피닉스,유타,95,96,0,안방,BC,정규리그,0
2019-10-28,새크라멘토,덴버,94,101,0,안방,BC,정규리그,0
2019-10-28,LA 클리퍼스,샬럿,111,96,1,안방,BC,정규리그,0
2019-10-29,마이애미,애틀랜타,112,97,1,안방,BC,정규리그,0
2019-10-29,덴버,댈러스,106,109,0,안방,BC,정규리그,0
2019-10-29,LA 레이커스,멤피스,120,91,1,안방,BC,정규리그,0
2019-10-30,필라델피아,미네소타,117,95,1,안방,BC,정규리그,0
2019-10-30,올랜도,뉴욕,95,83,1,안방,BC,정규리그,0
2019-10-30,클리블랜드,시카고,117,111,1,안방,BC,정규리그,0
2019-10-30,브루클린,인디애나,108,118,0,안방,BC,정규리그,0
2019-10-30,보스턴,밀워키,116,105,1,안방,BC,정규리그,0
2019-10-30,토론토,디트로이트,125,113,1,안방,BC,정규리그,0
2019-10-30,오클라호마시티,포틀랜드,99,102,0,안방,BC,정규리그,0
2019-10-30,워싱턴,휴스턴,158,159,0,안방,BC,정규리그,0
2019-10-30,새크라멘토,샬럿,111,118,0,안방,BC,정규리그,0
2019-10-30,유타,LA 클리퍼스,110,96,1,안방,BC,정규리그,0
2019-10-30,골든스테이트,피닉스,110,121,0,안방,BC,정규리그,0
2019-10-31,애틀랜타,마이애미,97,106,0,안방,BC,정규리그,0
2019-10-31,뉴올리언스,덴버,122,107,1,안방,BC,정규리그,0
2019-10-31,LA 클리퍼스,샌안토니오,103,97,1,안방,BC,정규리그,0
2019-11-01,브루클린,휴스턴,123,116,1,안방,BC,정규리그,0
2019-11-01,인디애나,클리블랜드,102,95,1,안방,BC,정규리그,0
2019-11-01,올랜도,밀워키,91,123,0,안방,BC,정규리그,0
2019-11-01,보스턴,뉴욕,104,102,1,안방,BC,정규리그,0
2019-11-01,시카고,디트로이트,112,106,1,안방,BC,정규리그,0
2019-11-01,댈러스,LA 레이커스,110,119,0,안방,BC,정규리그,0
2019-11-01,새크라멘토,유타,102,101,1,안방,BC,정규리그,0
2019-11-01,골든스테이트,샌안토니오,110,127,0,안방,BC,정규리그,0
2019-11-02,오클라호마시티,뉴올리언스,115,104,1,안방,BC,정규리그,0
2019-11-02,디트로이트,브루클린,113,109,1,안방,BC,정규리그,0
2019-11-02,올랜도,덴버,87,91,0,안방,BC,정규리그,0
2019-11-02,멤피스,피닉스,105,114,0,안방,BC,정규리그,0
2019-11-02,밀워키,토론토,115,105,1,안방,BC,정규리그,0
2019-11-02,워싱턴,미네소타,109,131,0,안방,BC,정규리그,0
2019-11-02,골든스테이트,샬럿,87,93,0,안방,BC,정규리그,0
2019-11-02,포틀랜드,필라델피아,128,129,0,안방,BC,정규리그,0
2019-11-03,인디애나,시카고,108,95,1,안방,BC,정규리그,0
2019-11-03,마이애미,휴스턴,129,100,1,안방,BC,정규리그,0
2019-11-03,뉴욕,새크라멘토,92,113,0,안방,BC,정규리그,0
2019-11-03,샌안토니오,LA 레이커스,96,103,0,안방,BC,정규리그,0
2019-11-03,클리블랜드,댈러스,111,131,0,안방,BC,정규리그,0
2019-11-03,LA 클리퍼스,유타,105,94,1,안방,BC,정규리그,0
2019-11-04,워싱턴,디트로이트,115,99,1,안방,BC,정규리그,0
2019-11-04,브루클린,뉴올리언스,135,125,1,안방,BC,정규리그,0
2019-11-04,멤피스,휴스턴,100,107,0,안방,BC,정규리그,0
2019-11-04,미네소타,밀워키,106,134,0,안방,BC,정규리그,0
2019-11-04,피닉스,필라델피아,114,109,1,안방,BC,정규리그,0
2019-11-04,골든스테이트,포틀랜드,127,118,1,안방,BC,정규리그,0
2019-11-05,샬럿,인디애나,122,120,1,안방,BC,정규리그,0
2019-11-05,클리블랜드,보스턴,113,119,0,안방,BC,정규리그,0
2019-11-05,애틀랜타,샌안토니오,108,100,1,안방,BC,정규리그,0
2019-11-05,시카고,LA 레이커스,112,118,0,안방,BC,정규리그,0
2019-11-05,오클라호마시티,올랜도,102,94,1,안방,BC,정규리그,0
2019-11-05,덴버,마이애미,109,89,1,안방,BC,정규리그,0
2019-11-06,디트로이트,뉴욕,122,102,1,안방,BC,정규리그,0
2019-11-06,인디애나,워싱턴,121,106,1,안방,BC,정규리그,0
2019-11-06,애틀랜타,시카고,93,113,0,안방,BC,정규리그,0
2019-11-06,휴스턴,골든스테이트,129,112,1,안방,BC,정규리그,0
2019-11-06,토론토,새크라멘토,124,120,1,안방,BC,정규리그,0
2019-11-06,멤피스,미네소타,137,121,1,안방,BC,정규리그,0
2019-11-06,댈러스,올랜도,107,106,1,안방,BC,정규리그,0
2019-11-06,유타,필라델피아,106,104,1,안방,BC,정규리그,0
2019-11-06,LA 클리퍼스,밀워키,124,129,0,안방,BC,정규리그,0
2019-11-07,샬럿,보스턴,87,108,0,안방,BC,정규리그,0
2019-11-07,샌안토니오,오클라호마시티,121,112,1,안방,BC,정규리그,0
2019-11-07,피닉스,마이애미,108,124,0,안방,BC,정규리그,0
2019-11-07,LA 클리퍼스,포틀랜드,107,101,1,안방,BC,정규리그,0
2019-11-08,인디애나,디트로이트,112,106,1,안방,BC,정규리그,0
2019-11-08,올랜도,멤피스,118,86,1,안방,BC,정규리그,0
2019-11-08,워싱턴,클리블랜드,100,113,0,안방,BC,정규리그,0
2019-11-08,애틀랜타,새크라멘토,109,121,0,안방,BC,정규리그,0
2019-11-08,미네소타,골든스테이트,125,119,1,안방,BC,정규리그,0
2019-11-08,뉴올리언스,토론토,104,122,0,안방,BC,정규리그,0
2019-11-08,댈러스,뉴욕,102,106,0,안방,BC,정규리그,0
2019-11-08,덴버,필라델피아,100,97,1,안방,BC,정규리그,0
2019-11-08,유타,밀워키,103,100,1,안방,BC,정규리그,0
2019-11-08,포틀랜드,브루클린,115,119,0,안방,BC,정규리그,0
2019-11-08,LA 레이커스,마이애미,95,80,1,안방,BC,정규리그,0
2019-11-09,샌안토니오,보스턴,115,135,0,안방,BC,정규리그,0
2019-11-09,샬럿,뉴올리언스,110,115,0,안방,BC,정규리그,0
2019-11-09,시카고,휴스턴,94,117,0,안방,BC,정규리그,0
2019-11-09,멤피스,댈러스,122,138,0,안방,BC,정규리그,0
2019-11-09,오클라호마시티,골든스테이트,114,108,1,안방,BC,정규리그,0
2019-11-10,미네소타,덴버,98,100,0,안방,BC,정규리그,0
2019-11-10,올랜도,인디애나,102,109,0,안방,BC,정규리그,0
2019-11-10,필라델피아,샬럿,114,106,1,안방,BC,정규리그,0
2019-11-10,오클라호마시티,밀워키,119,121,0,안방,BC,정규리그,0
2019-11-10,뉴욕,클리블랜드,87,108,0,안방,BC,정규리그,0
2019-11-10,피닉스,브루클린,138,112,1,안방,BC,정규리그,0
2019-11-10,포틀랜드,애틀랜타,124,113,1,안방,BC,정규리그,0
2019-11-10,LA 레이커스,토론토,104,113,0,안방,BC,정규리그,0
2019-11-11,디트로이트,미네소타,114,120,0,안방,BC,정규리그,0
2019-11-11,보스턴,댈러스,116,106,1,안방,BC,정규리그,0
2019-11-11,샌안토니오,멤피스,109,113,0,안방,BC,정규리그,0
2019-11-11,뉴올리언스,휴스턴,116,122,0,안방,BC,정규리그,0
2019-11-11,골든스테이트,유타,108,122,0,안방,BC,정규리그,0
2019-11-11,LA 클리퍼스,토론토,98,88,1,안방,BC,정규리그,0
2019-11-12,인디애나,오클라호마시티,111,85,1,안방,BC,정규리그,0
2019-11-12,필라델피아,클리블랜드,98,97,1,안방,BC,정규리그,0
2019-11-12,마이애미,디트로이트,117,108,1,안방,BC,정규리그,0
2019-11-12,시카고,뉴욕,120,102,1,안방,BC,정규리그,0
2019-11-12,덴버,애틀랜타,121,125,0,안방,BC,정규리그,0
2019-11-12,피닉스,LA 레이커스,115,123,0,안방,BC,정규리그,0
2019-11-12,유타,브루클린,119,114,1,안방,BC,정규리그,0
2019-11-12,새크라멘토,포틀랜드,107,99,1,안방,BC,정규리그,0
2019-11-13,샬럿,멤피스,117,119,0,안방,BC,정규리그,0
2019-11-13,올랜도,필라델피아,112,97,1,안방,BC,정규리그,0
2019-11-13,보스턴,워싱턴,140,133,1,안방,BC,정규리그,0
2019-11-13,휴스턴,LA 클리퍼스,102,93,1,안방,BC,정규리그,0
2019-11-13,미네소타,샌안토니오,129,114,1,안방,BC,정규리그,0
2019-11-13,LA 레이커스,골든스테이트,120,94,1,안방,BC,정규리그,0
2019-11-13,포틀랜드,토론토,106,114,0,안방,BC,정규리그,0
2019-11-14,클리블랜드,마이애미,97,108,0,안방,BC,정규리그,0
2019-11-14,밀워키,시카고,124,115,1,안방,BC,정규리그,0
2019-11-14,뉴올리언스,LA 클리퍼스,132,127,1,안방,BC,정규리그,0
2019-11-14,뉴욕,댈러스,106,103,1,안방,BC,정규리그,0
2019-11-14,피닉스,애틀랜타,128,112,1,안방,BC,정규리그,0
2019-11-14,덴버,브루클린,101,93,1,안방,BC,정규리그,0
2019-11-15,샬럿,디트로이트,109,106,1,안방,BC,정규리그,0
2019-11-15,올랜도,샌안토니오,111,109,1,안방,BC,정규리그,0
2019-11-15,휴스턴,인디애나,111,102,1,안방,BC,정규리그,0
2019-11-15,멤피스,유타,107,106,1,안방,BC,정규리그,0
2019-11-15,미네소타,워싱턴,116,137,0,안방,BC,정규리그,0
2019-11-15,오클라호마시티,필라델피아,127,119,1,안방,BC,정규리그,0
2019-11-15,골든스테이트,보스턴,100,105,0,안방,BC,정규리그,0
2019-11-15,LA 레이커스,새크라멘토,99,97,1,안방,BC,정규리그,0
2019-11-16,시카고,브루클린,111,117,0,안방,BC,정규리그,0
2019-11-16,인디애나,밀워키,83,102,0,안방,BC,정규리그,0
2019-11-16,뉴욕,샬럿,102,103,0,안방,BC,정규리그,0
2019-11-16,마이애미,뉴올리언스,109,94,1,안방,BC,정규리그,0
2019-11-16,미네소타,휴스턴,105,125,0,안방,BC,정규리그,0
2019-11-16,댈러스,토론토,110,102,1,안방,BC,정규리그,0
2019-11-16,샌안토니오,포틀랜드,116,121,0,안방,BC,정규리그,0
2019-11-16,LA 클리퍼스,애틀랜타,150,101,1,안방,BC,정규리그,0
2019-11-17,클리블랜드,필라델피아,95,114,0,안방,BC,정규리그,0
2019-11-17,새크라멘토,보스턴,100,99,1,안방,BC,정규리그,0
2019-11-17,멤피스,덴버,114,131,0,안방,BC,정규리그,0
2019-11-17,올랜도,워싱턴,125,121,1,안방,BC,정규리그,0
2019-11-17,뉴올리언스,골든스테이트,108,100,1,안방,BC,정규리그,0
2019-11-17,LA 레이커스,애틀랜타,122,101,1,안방,BC,정규리그,0
2019-11-18,뉴욕,클리블랜드,123,105,1,안방,BC,정규리그,0
2019-11-18,브루클린,인디애나,86,115,0,안방,BC,정규리그,0
2019-11-18,토론토,샬럿,132,96,1,안방,BC,정규리그,0
2019-11-18,시카고,밀워키,101,115,0,안방,BC,정규리그,0
2019-11-18,휴스턴,포틀랜드,132,108,1,안방,BC,정규리그,0
2019-11-18,댈러스,샌안토니오,117,110,1,안방,BC,정규리그,0
2019-11-18,피닉스,보스턴,85,99,0,안방,BC,정규리그,0
2019-11-18,유타,미네소타,102,112,0,안방,BC,정규리그,0
